id;tipo_dia;hora_00;hora_01;hora_02;hora_03;hora_04;hora_05;hora_06;hora_07;hora_08;hora_09;hora_10;hora_11;hora_12;hora_13;hora_14;hora_15;hora_16;hora_17;hora_18;hora_19;hora_20;hora_21;hora_22;hora_23
270;parcialmente_nublado;0,0009681015332655176;0,0010019849091428118;0,0013547375179421264;0,0011591850924886535;0,0008279205223186804;0,0036867950364596453;0,057038676348563876;0,18094293831616123;0,34088346655388185;0,4821230390075619;0,6449811020374521;0,9260691500820408;0,6571594816519193;0,7135154569694613;0,7154234288736249;0,28754442763953086;0,20633739501438222;0,05679205224975453;0,00502210763554914;0,0008895874668605447;0,0005796919483973228;0,0004572599303228083;0,0003230979923482682;0,0005360115778801371
271;ceu_aberto;0,0;0,0;0,0;0,0;9,470644818812276e-05;0,0032234113274563557;0,04412964562110432;0,23173368674486625;0,4995031033459592;0,6406597956844217;0,9883844982898482;1,0;0,971534983658894;0,9514090040359054;0,7008642924143679;0,5481842325140154;0,2386454740711301;0,0491778597087127;0,0020072644195904947;0,00030591586808398943;0,0;0,0;0,0;9,468177610258981e-05
272;parcialmente_nublado;0,0009311415732753376;0,0007480455435589145;0,00118765883565692;0,001064131450369103;0,0010553232328537295;0,0036931574991923358;0,04340733532262138;0,19909508674180096;0,37995376512043183;0,6640853308480433;0,7686712097520682;0,8527437520827454;0,7706745863062666;0,7168404098838346;0,4196503600449436;0,4711589533414497;0,23452868371759;0,06042443117702487;0,004863218488785459;0,0007095300598760812;0,0006539023040558291;0,0003314823289373306;0,0004818393670816668;0,00022856080607268163
273;ceu_aberto;0,0;0,0;0,0;0,0;0,00010627005912521535;0,003220051398492745;0,047361745306340276;0,2271720543904322;0,4433340010711732;0,7365812500627704;0,9564538533290419;0,9234266092675893;0,9956239768646707;0,8904752580578853;0,6315062953618139;0,5119090539889808;0,22514525949780442;0,04970701821638688;0,0019879342013642133;0,0003069113404431378;0,0;0,0;0,0;0,0001025009488821821
274;parcialmente_nublado;0,0009151013557246366;0,0008827934642603437;0,0011565335853472893;0,0010616962203961289;0,000994375522867416;0,0042747912548454945;0,05977956603985148;0,19183439617146117;0,38976205591223756;0,7068858298330073;0,9051703615850512;0,6176419312060989;0,8729601567808234;1,0;0,5325929901746859;0,41927943060135187;0,23375837742028754;0,04138762196346361;0,004943893431723738;0,0005736484985639651;0,0006112815920312359;0,00042770797620652153;0,00044632863845680464;0,0005133118419283399
275;nublado;0,0005357840085516214;0,0;0,0;7,070007566573594e-05;0,0;0,01301274833396931;0,07428382942670426;0,31437902834768083;0,410698326686539;0,5279798497159567;0,6942117584603186;0,7583954286134672;0,6697604558549576;0,6056296108245649;0,5253980795842597;0,3837706967208686;0,19611334449405302;0,0426686245668208;0,003511098258677472;0,0;0,000193326555100809;0,0014850655057166355;0,0016844732208138027;0,0018682471543344274
276;ceu_aberto;0,0;0,0;0,0;0,0;0,00010035285305448456;0,0027995537718112622;0,03704305166989437;0,19961731553544823;0,4142882920008357;0,6442644582727213;0,8449797748777991;1,0;0,8950285998090363;0,781830308675927;0,6972219082470208;0,49074601116533784;0,23127248788110352;0,04416231259184122;0,00206403195452411;0,00030452565434260055;0,0;0,0;0,0;0,0001068559102237753
277;ceu_aberto;0,0;0,0;0,0;0,0;0,00010368763878883396;0,0028856613266154164;0,04540675404654974;0,19400422211140886;0,45535907252615276;0,727941731927945;0,855292025001598;0,9151541743735035;0,9488680495760726;0,9651803774834682;0,772829981308211;0,5261037472168837;0,26201492199370435;0,04632041017304652;0,002125856381537921;0,00025814772563645215;0,0;0,0;0,0;9,095070506109447e-05
278;ceu_aberto;0,0;0,0;0,0;0,0;0,0001106016697134949;0,003054509101622842;0,04431769638892199;0,2144537548081786;0,42714349324584167;0,7383825807390109;0,9161415807908354;0,9804028298122772;1,0;0,9191072976199478;0,7434593896500075;0,5353341140671922;0,22442271727067004;0,05054964045390495;0,0018644092342094867;0,00031389968167385785;0,0;0,0;0,0;8,730540000381241e-05
279;ceu_aberto;0,0;0,0;0,0;0,0;0,00011140921508015085;0,0028549106439755747;0,05019810405739486;0,21282722995636846;0,5115196825594005;0,6521148454255555;0,8638971910265014;0,8731489164204028;1,0;0,9144262147003407;0,8292830573690365;0,48354364186607024;0,2591822099156672;0,04655900485371005;0,0020862129893069125;0,00029392295416989144;0,0;0,0;0,0;8,899122061509004e-05
